SADHD2S1XL,King,Covington,WA,98042,2020,JAGUAR,I-PACE,Battery Electric Vehicle (BEV),234,0,47,106247445,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032007
5YJ3E1EBXK,King,Lake Forest Park,WA,98155,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),220,0,46,477207657,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021500
5YJ3E1EB6K,King,Preston,WA,98024,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),220,0,5,141221433,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032221
5YJXCDE22L,King,Bellevue,WA,98006,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),289,0,41,6186911,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025007
5YJXCDE22L,King,Bellevue,WA,98006,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),289,0,41,110229689,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024902
5YJXCDE22L,King,Kirkland,WA,98033,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),289,0,45,7905789,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603
5YJYGDEF8L,King,Snoqualmie,WA,98065,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),291,0,5,107694905,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032603
5YJYGDEF9L,King,Snoqualmie,WA,98065,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),291,0,5,104535840,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032604
KNDCE3LG2L,King,Redmond,WA,98052,2020,KIA,NIRO,Battery Electric Vehicle (BEV),239,0,45,149089279,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032330
KNDCE3LG2L,King,Renton,WA,98058,2020,KIA,NIRO,Battery Electric Vehicle (BEV),239,0,11,122558908,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031911
WA1E2AFY7N,King,Kirkland,WA,98033,2022,AUDI,Q5,Plug-in Hybrid Electric Vehicle (PHEV),22,0,48,182387649,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022604
WA1E2AFY1N,King,Redmond,WA,98052,2022,AUDI,Q5,Plug-in Hybrid Electric Vehicle (PHEV),22,0,48,180716126,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022605
WA1E2AFY7M,King,Kirkland,WA,98033,2021,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),18,0,45,207302728,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022402
WA1E2AFY8L,King,Kirkland,WA,98033,2020,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),20,0,48,106259877,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022502
WA1E2AFY8M,King,Kirkland,WA,98033,2021,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),18,0,48,136879991,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022502
WA1E2AFY8M,King,Kirkland,WA,98033,2021,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),18,0,48,145644278,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022703
WA1E2AFY7L,King,Newcastle,WA,98056,2020,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),20,0,41,109115821,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024703
WA1E2AFY7L,King,Newcastle,WA,98056,2020,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),20,0,41,111544317,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025001
WA1E2AFY0L,King,Redmond,WA,98052,2020,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),20,0,48,116771819,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022802
WA1E2AFY4M,King,Redmond,WA,98052,2021,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),18,0,48,146836462,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032313
SALGS4RY0L,King,Ravensdale,WA,98051,2020,LAND ROVER,RANGE ROVER,Plug-in Hybrid Electric Vehicle (PHEV),19,0,5,111943576,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031501
SALGS4RY0L,King,Redmond,WA,98053,2020,LAND ROVER,RANGE ROVER,Plug-in Hybrid Electric Vehicle (PHEV),19,0,45,145429168,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032332
KMHE14L24K,King,Covington,WA,98042,2019,HYUNDAI,SONATA,Plug-in Hybrid Electric Vehicle (PHEV),28,0,47,205868134,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031710
1C4JJXP61M,King,Auburn,WA,98001,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),25,0,47,185536984,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029902
1C4JJXP61M,King,Kent,WA,98001,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),25,0,30,152494002,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029806
5UXTA6C03M,King,Auburn,WA,98001,2021,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),30,0,47,148713631,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029902
5UXTA6C08N,King,Bellevue,WA,98004,2022,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),30,0,48,203020912,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023805
5UXTA6C08N,King,Bellevue,WA,98004,2022,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),30,0,48,203527285,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023805
5UXTA6C08N,King,Bellevue,WA,98004,2022,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),30,0,48,212361768,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023806
JTMAB3FV5M,Whatcom,Point Roberts,WA,98281,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),42,0,42,187317539,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073011000
